5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618383288383484e-02,4.838178753852844238e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595878124237061e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309444904327393e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475625872611999512e-01
5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564257770776749e-03,8.759590983390808105e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622797012329102e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309444904327393e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618755817413330e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923282146453857422e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618010759353638e-02,4.838178753852844238e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064596027135848999e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475625872611999512e-01
5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618383288383484e-02,4.838178753852844238e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309146881103516e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475625872611999512e-01
5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622797012329102e-01,-2.256773412227630615e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618010759353638e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595878124237061e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773412227630615e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475625872611999512e-01
5.875618383288383484e-02,4.838179051876068115e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064595952630043030e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475626021623611450e-01
5.875618010759353638e-02,4.838178753852844238e-01,6.658655405044555664e-01,2.460751915350556374e-03,-5.369302351027727127e-03,-7.230994105339050293e-01,6.907187104225158691e-01,-1.302109509706497192e-01,-1.268564374186098576e-03,8.759591728448867798e-02,2.633413672447204590e-01,-1.928416043519973755e-01,-8.942636847496032715e-02,-1.311480253934860229e-01,9.305936284363269806e-03,1.923281997442245483e-01,2.861880362033843994e-01,-1.545673757791519165e-01,1.064596027135848999e-01,-9.114047512412071228e-03,-1.032357662916183472e-01,3.825622498989105225e-01,-2.256773561239242554e-01,-1.098763704299926758e+00,-2.136309295892715454e-01,-9.560136497020721436e-02,-3.928882479667663574e-01,3.608009219169616699e-01,-1.059763431549072266e+00,2.475625872611999512e-01
